repeat,target,metric,value
436,T18,pr_auc,0.4498529354843499
436,T18,roc_auc,0.7753690036900369
436,T18,brier,0.0620336582244626
436,T21,sensitivity,0.9166666666666666
436,T21,specificity,0.2647058823529412
436,T21,precision,0.02522935779816514
436,T21,f2,0.11363636363636363
436,T21,pr_auc,0.03499554113487958
436,T21,roc_auc,0.5209054209919262
436,T21,brier,0.01992206981467361
436,any,sensitivity,0.8235294117647058
436,any,specificity,0.4157088122605364
436,any,precision,0.15512465373961218
436,any,f2,0.4423380726698262
436,any,pr_auc,0.44136350535864033
436,any,roc_auc,0.7432668469686725
436,any,brier,0.0877902529355775
436,z3_T13,sensitivity,0.08695652173913043
436,z3_T13,specificity,0.9753086419753086
436,z3_T13,precision,0.125
436,z3_T13,f2,0.09259259259259259
436,z3_T13,pr_auc,0.07710587883725979
436,z3_T13,roc_auc,0.5355417529330573
436,z3_T13,brier,
436,z3_T18,sensitivity,0.0
436,z3_T18,specificity,0.959409594095941
436,z3_T18,precision,0.0
436,z3_T18,f2,0.0
436,z3_T18,pr_auc,0.10580482912612786
436,z3_T18,roc_auc,0.5857549200492005
436,z3_T18,brier,
436,z3_T21,sensitivity,0.0
436,z3_T21,specificity,0.9948096885813149
436,z3_T21,precision,0.0
436,z3_T21,f2,0.0
436,z3_T21,pr_auc,0.018921187174934753
436,z3_T21,roc_auc,0.4267589388696655
436,z3_T21,brier,
437,T13,sensitivity,1.0
437,T13,specificity,0.25645438898450945
437,T13,precision,0.03355704697986577
437,T13,f2,0.14792899408284024
437,T13,pr_auc,0.13045914832003297
437,T13,roc_auc,0.8293746414228342
437,T13,brier,0.02381783856568343
437,T18,sensitivity,0.8545454545454545
437,T18,specificity,0.4824399260628466
437,T18,precision,0.1437308868501529
437,T18,f2,0.4296160877513711
437,T18,pr_auc,0.4493807842622925
437,T18,roc_auc,0.772071920685599
437,T18,brier,0.06868747545176183
437,T21,sensitivity,0.8571428571428571
437,T21,specificity,0.32130584192439865
437,T21,precision,0.029484029484029485
437,T21,f2,0.12958963282937366
437,T21,pr_auc,0.02194829803027208
437,T21,roc_auc,0.4237849779086893
437,T21,brier,0.02300033317873628
437,any,sensitivity,0.8115942028985508
437,any,specificity,0.34724857685009486
437,any,precision,0.14
437,any,f2,0.41420118343195267
437,any,pr_auc,0.4237764387112505
437,any,roc_auc,0.731980309655419
437,any,brier,0.08822366702158375
437,z3_T13,sensitivity,0.0
437,z3_T13,specificity,0.9759036144578314
437,z3_T13,precision,0.0
437,z3_T13,f2,0.0
437,z3_T13,pr_auc,0.032080666597658083
437,z3_T13,roc_auc,0.48318990246701093
437,z3_T13,brier,
437,z3_T18,sensitivity,0.0
437,z3_T18,specificity,0.9371534195933456
437,z3_T18,precision,0.0
437,z3_T18,f2,0.0
437,z3_T18,pr_auc,0.10069604576715688
437,z3_T18,roc_auc,0.5242816333389346
437,z3_T18,brier,
437,z3_T21,sensitivity,0.0
437,z3_T21,specificity,1.0
437,z3_T21,precision,0.0
437,z3_T21,f2,0.0
437,z3_T21,pr_auc,0.037500018298613144
437,z3_T21,roc_auc,0.47754050073637705
437,z3_T21,brier,
438,T13,sensitivity,0.9545454545454546
438,T13,specificity,0.34804753820033957
438,T13,precision,0.05185185185185185
438,T13,f2,0.2129817444219067
438,T13,pr_auc,0.171558829714893
438,T13,roc_auc,0.8172557493440347
438,T13,brier,0.03300110548125518
438,T18,sensitivity,0.8837209302325582
438,T18,specificity,0.5809859154929577
438,T18,precision,0.13768115942028986
438,T18,f2,0.42410714285714285
438,T18,pr_auc,0.44715512054805506
438,T18,roc_auc,0.8104323616115297
438,T18,brier,0.05329304053211415
438,T21,sensitivity,0.875
438,T21,specificity,0.31343283582089554
438,T21,precision,0.0166270783847981
438,T21,f2,0.0772626931567329
438,T21,pr_auc,0.02000993946394227
438,T21,roc_auc,0.5422885572139303
438,T21,brier,0.012998749633291059
438,any,sensitivity,0.8035714285714286
438,any,specificity,0.44324324324324327
438,any,precision,0.1271186440677966
438,any,f2,0.3892733564013841
438,any,pr_auc,0.43235338576989457
438,any,roc_auc,0.7721685971685972
438,any,brier,0.0716405313679912
438,z3_T13,sensitivity,0.09090909090909091
438,z3_T13,specificity,0.9745331069609507
438,z3_T13,precision,0.11764705882352941
438,z3_T13,f2,0.09523809523809523
438,z3_T13,pr_auc,0.06179846312700854
438,z3_T13,roc_auc,0.5133508257447137
438,z3_T13,brier,
438,z3_T18,sensitivity,0.0
438,z3_T18,specificity,0.9401408450704225
438,z3_T18,precision,0.0
438,z3_T18,f2,0.0
438,z3_T18,pr_auc,0.07446896238553258
438,z3_T18,roc_auc,0.5024156567310842
438,z3_T18,brier,
438,z3_T21,sensitivity,0.0
438,z3_T21,specificity,0.9983416252072969
438,z3_T21,precision,0.0
438,z3_T21,f2,0.0
438,z3_T21,pr_auc,0.017706938731377873
438,z3_T21,roc_auc,0.5020729684908789
438,z3_T21,brier,
439,T13,sensitivity,0.8518518518518519
439,T13,specificity,0.30825688073394497
439,T13,precision,0.0575
439,T13,f2,0.2263779527559055
439,T13,pr_auc,0.1185695593389258
439,T13,roc_auc,0.6988786952089704
439,T13,brier,0.04420057501310205
439,T18,sensitivity,0.9302325581395349
439,T18,specificity,0.5122873345935728
439,T18,precision,0.1342281879194631
439,T18,f2,0.425531914893617
439,T18,pr_auc,0.3516502012931277
439,T18,roc_auc,0.7884995823625092
439,T18,brier,0.06045754136259888
439,T21,sensitivity,0.5555555555555556
439,T21,specificity,0.27708703374777977
439,T21,precision,0.012135922330097087
439,T21,f2,0.05580357142857143
439,T21,pr_auc,0.012897898225035374
439,T21,roc_auc,0.2944543122163016
439,T21,brier,0.01562751347936659
439,any,sensitivity,0.8524590163934426
439,any,specificity,0.3679060665362035
439,any,precision,0.13866666666666666
439,any,f2,0.420032310177706
439,any,pr_auc,0.35724548278297175
439,any,roc_auc,0.7593596612235731
439,any,brier,0.08484442902318909
439,z3_T13,sensitivity,0.037037037037037035
439,z3_T13,specificity,0.9779816513761468
439,z3_T13,precision,0.07692307692307693
439,z3_T13,f2,0.04132231404958678
439,z3_T13,pr_auc,0.06659613686173554
439,z3_T13,roc_auc,0.5328576282704723
439,z3_T13,brier,
439,z3_T18,sensitivity,0.0
439,z3_T18,specificity,0.9659735349716446
439,z3_T18,precision,0.0
439,z3_T18,f2,0.0
439,z3_T18,pr_auc,0.07850617205612909
439,z3_T18,roc_auc,0.4818217786960919
439,z3_T18,brier,
439,z3_T21,sensitivity,0.0
439,z3_T21,specificity,0.9911190053285968
439,z3_T21,precision,0.0
439,z3_T21,f2,0.0
439,z3_T21,pr_auc,0.024236952172865832
439,z3_T21,roc_auc,0.5348332346556147
439,z3_T21,brier,
440,T13,sensitivity,0.8888888888888888
440,T13,specificity,0.2988313856427379
440,T13,precision,0.03669724770642202
440,T13,f2,0.15748031496062992
440,T13,pr_auc,0.10952921281471971
440,T13,roc_auc,0.7786125023186793
440,T13,brier,0.027886392103076873
440,T18,sensitivity,0.875
440,T18,specificity,0.5320623916811091
440,T18,precision,0.11475409836065574
440,T18,f2,0.3763440860215054
440,T18,pr_auc,0.42928947026991937
440,T18,roc_auc,0.8148396880415945
440,T18,brier,0.04983540393992722
440,T21,sensitivity,0.8235294117647058
440,T21,specificity,0.33166666666666667
440,T21,precision,0.033734939759036145
440,T21,f2,0.14492753623188406
440,T21,pr_auc,0.07930642831036884
440,T21,roc_auc,0.6032352941176471
440,T21,brier,0.026754184076634477
440,any,sensitivity,0.7868852459016393
440,any,specificity,0.4154676258992806
440,any,precision,0.128686327077748
440,any,f2,0.3889789303079417
440,any,pr_auc,0.4553289553088732
440,any,roc_auc,0.7653319966977239
440,any,brier,0.07448318817743176
440,z3_T13,sensitivity,0.0
440,z3_T13,specificity,0.9732888146911519
440,z3_T13,precision,0.0
440,z3_T13,f2,0.0
440,z3_T13,pr_auc,0.03086159474418545
440,z3_T13,roc_auc,0.4846039695789278
440,z3_T13,brier,
440,z3_T18,sensitivity,0.0
440,z3_T18,specificity,0.9324090121317158
440,z3_T18,precision,0.0
440,z3_T18,f2,0.0
440,z3_T18,pr_auc,0.05533368725207828
440,z3_T18,roc_auc,0.4183275563258233
440,z3_T18,brier,
440,z3_T21,sensitivity,0.0
440,z3_T21,specificity,0.995
440,z3_T21,precision,0.0
440,z3_T21,f2,0.0
440,z3_T21,pr_auc,0.02643032634246749
440,z3_T21,roc_auc,0.4203921568627451
440,z3_T21,brier,
441,T13,sensitivity,0.8666666666666667
441,T13,specificity,0.3244206773618538
441,T13,precision,0.03316326530612245
441,T13,f2,0.14380530973451328
441,T13,pr_auc,0.09684068166704905
441,T13,roc_auc,0.7639928698752229
441,T13,brier,0.025304235776280302
441,T18,sensitivity,0.9166666666666666
441,T18,specificity,0.5203703703703704
441,T18,precision,0.11301369863013698
441,T18,f2,0.37844036697247707
441,T18,pr_auc,0.45914291080933
441,T18,roc_auc,0.8458847736625514
441,T18,brier,0.046866357472147624
441,T21,sensitivity,0.7142857142857143
441,T21,specificity,0.28468468468468466
441,T21,precision,0.03640776699029126
441,T21,f2,0.15120967741935484
441,T21,pr_auc,0.03522802350485749
441,T21,roc_auc,0.4187902187902188
441,T21,brier,0.03548164702283115
441,any,sensitivity,0.8070175438596491
441,any,specificity,0.41811175337186895
441,any,precision,0.13218390804597702
441,any,f2,0.3993055555555556
441,any,pr_auc,0.3779991389574805
441,any,roc_auc,0.7488760436737316
441,any,brier,0.07878909957295738
441,z3_T13,sensitivity,0.0
441,z3_T13,specificity,0.9590017825311943
441,z3_T13,precision,0.0
441,z3_T13,f2,0.0
441,z3_T13,pr_auc,0.04204644629263793
441,z3_T13,roc_auc,0.5606654783125371
441,z3_T13,brier,
441,z3_T18,sensitivity,0.0
441,z3_T18,specificity,0.9462962962962963
441,z3_T18,precision,0.0
441,z3_T18,f2,0.0
441,z3_T18,pr_auc,0.05533881795252609
441,z3_T18,roc_auc,0.4349794238683126
441,z3_T18,brier,
441,z3_T21,sensitivity,0.0
441,z3_T21,specificity,0.9945945945945946
441,z3_T21,precision,0.0
441,z3_T21,f2,0.0
441,z3_T21,pr_auc,0.038589052729091425
441,z3_T21,roc_auc,0.43595023595023596
441,z3_T21,brier,
442,T13,sensitivity,0.7878787878787878
442,T13,specificity,0.35714285714285715
442,T13,precision,0.06896551724137931
442,T13,f2,0.2554027504911591
442,T13,pr_auc,0.153084363978926
442,T13,roc_auc,0.667055167055167
442,T13,brier,0.0523256946715109
442,T18,sensitivity,0.8823529411764706
442,T18,specificity,0.5706422018348624
442,T18,precision,0.11363636363636363
442,T18,f2,0.375
442,T18,pr_auc,0.4737595885715638
442,T18,roc_auc,0.8152185644900163
442,T18,brier,0.04463869912172149
442,T21,sensitivity,0.7857142857142857
442,T21,specificity,0.2743362831858407
442,T21,precision,0.026128266033254157
442,T21,f2,0.11530398322851153
442,T21,pr_auc,0.03950860833536106
442,T21,roc_auc,0.4321112515802781
442,T21,brier,0.02366616465672057
442,any,sensitivity,0.7741935483870968
442,any,specificity,0.47775628626692457
442,any,precision,0.1509433962264151
442,any,f2,0.42402826855123676
442,any,pr_auc,0.45065367096730347
442,any,roc_auc,0.7369751045111375
442,any,brier,0.07961748338718014
442,z3_T13,sensitivity,0.0
442,z3_T13,specificity,0.9798534798534798
442,z3_T13,precision,0.0
442,z3_T13,f2,0.0
442,z3_T13,pr_auc,0.07113516110073126
442,z3_T13,roc_auc,0.47374847374847373
442,z3_T13,brier,
442,z3_T18,sensitivity,0.0
442,z3_T18,specificity,0.9596330275229358
442,z3_T18,precision,0.0
442,z3_T18,f2,0.0
442,z3_T18,pr_auc,0.06919401578736811
442,z3_T18,roc_auc,0.5650836481381543
442,z3_T18,brier,
442,z3_T21,sensitivity,0.0
442,z3_T21,specificity,0.9929203539823008
442,z3_T21,precision,0.0
442,z3_T21,f2,0.0
442,z3_T21,pr_auc,0.03482131527865217
442,z3_T21,roc_auc,0.5155499367888748
442,z3_T21,brier,
443,T13,sensitivity,0.85
443,T13,specificity,0.31825795644891125
443,T13,precision,0.04009433962264151
443,T13,f2,0.16865079365079366
443,T13,pr_auc,0.1987974979683384
443,T13,roc_auc,0.7573701842546063
443,T13,brier,0.029909615231848943
443,T18,sensitivity,0.9512195121951219
443,T18,specificity,0.546875
443,T18,precision,0.13
443,T18,f2,0.4202586206896552
443,T18,pr_auc,0.5095539929461887
443,T18,roc_auc,0.8562838753387533
443,T18,brier,0.04799669278116433
443,T21,sensitivity,1.0
443,T21,specificity,0.29296235679214405
443,T21,precision,0.0136986301369863
443,T21,f2,0.06493506493506493
443,T21,pr_auc,0.009639905866572582
443,T21,roc_auc,0.3908892525913802
443,T21,brier,0.009797610323005492
443,any,sensitivity,0.8703703703703703
443,any,specificity,0.433392539964476
443,any,precision,0.1284153005464481
443,any,f2,0.40378006872852235
443,any,pr_auc,0.49347446112916743
443,any,roc_auc,0.8025458851391356
443,any,brier,0.06560099740501196
443,z3_T13,sensitivity,0.15
443,z3_T13,specificity,0.9849246231155779
443,z3_T13,precision,0.25
443,z3_T13,f2,0.16304347826086957
443,z3_T13,pr_auc,0.13210095915610445
443,z3_T13,roc_auc,0.6211055276381909
443,z3_T13,brier,
443,z3_T18,sensitivity,0.0
443,z3_T18,specificity,0.9340277777777778
443,z3_T18,precision,0.0
443,z3_T18,f2,0.0
443,z3_T18,pr_auc,0.077159816588805
443,z3_T18,roc_auc,0.5426405826558266
443,z3_T18,brier,
443,z3_T21,sensitivity,0.0
443,z3_T21,specificity,0.9983633387888707
443,z3_T21,precision,0.0
443,z3_T21,f2,0.0
443,z3_T21,pr_auc,0.011718030684238679
443,z3_T21,roc_auc,0.47435897435897434
443,z3_T21,brier,
444,T13,sensitivity,1.0
444,T13,specificity,0.30584192439862545
444,T13,precision,0.04716981132075472
444,T13,f2,0.1984126984126984
444,T13,pr_auc,0.10524528226524013
444,T13,roc_auc,0.7855670103092783
444,T13,brier,0.03145924221068376
444,T18,sensitivity,0.9767441860465116
444,T18,specificity,0.4919499105545617
444,T18,precision,0.12883435582822086
444,T18,f2,0.42168674698795183
444,T18,pr_auc,0.4573989005463421
444,T18,roc_auc,0.8445313475059283
444,T18,brier,0.0546850117239246
444,T21,sensitivity,0.8333333333333334
444,T21,specificity,0.2983050847457627
444,T21,precision,0.02358490566037736
444,T21,f2,0.1059322033898305
444,T21,pr_auc,0.034699376355452616
444,T21,roc_auc,0.45282485875706213
444,T21,brier,0.01955500461351024
444,any,sensitivity,0.9473684210526315
444,any,specificity,0.381651376146789
444,any,precision,0.13810741687979539
444,any,f2,0.43618739903069464
444,any,pr_auc,0.4640640314348283
444,any,roc_auc,0.8314179945276035
444,any,brier,0.07257371443498845
444,z3_T13,sensitivity,0.05
444,z3_T13,specificity,0.9536082474226805
444,z3_T13,precision,0.03571428571428571
444,z3_T13,f2,0.046296296296296294
444,z3_T13,pr_auc,0.04030963526725109
444,z3_T13,roc_auc,0.5314432989690722
444,z3_T13,brier,
444,z3_T18,sensitivity,0.0
444,z3_T18,specificity,0.9302325581395349
444,z3_T18,precision,0.0
444,z3_T18,f2,0.0
444,z3_T18,pr_auc,0.08309936941015507
444,z3_T18,roc_auc,0.5298498148687442
444,z3_T18,brier,
444,z3_T21,sensitivity,0.0
444,z3_T21,specificity,1.0
444,z3_T21,precision,0.0
444,z3_T21,f2,0.0
444,z3_T21,pr_auc,0.028054079844924435
444,z3_T21,roc_auc,0.548728813559322
444,z3_T21,brier,
445,T13,sensitivity,0.8285714285714286
445,T13,specificity,0.3117117117117117
445,T13,precision,0.0705596107055961
445,T13,f2,0.2631578947368421
445,T13,pr_auc,0.23374018028254845
445,T13,roc_auc,0.7134105534105535
445,T13,brier,0.05294099966903299
445,T18,sensitivity,0.9230769230769231
445,T18,specificity,0.4809437386569873
445,T18,precision,0.11180124223602485
445,T18,f2,0.37656903765690375
445,T18,pr_auc,0.35237163200469124
445,T18,roc_auc,0.8072502210433244
445,T18,brier,0.05461104826998977
445,T21,sensitivity,0.8181818181818182
445,T21,specificity,0.2746478873239437
445,T21,precision,0.04186046511627907
445,T21,f2,0.17374517374517376
445,T21,pr_auc,0.07926909969149498
445,T21,roc_auc,0.4834346991037132
445,T21,brier,0.036167151263177086
445,any,sensitivity,0.8589743589743589
445,any,specificity,0.3984375
445,any,precision,0.17866666666666667
445,any,f2,0.487627365356623
445,any,pr_auc,0.48967189088722207
445,any,roc_auc,0.775791266025641
445,any,brier,0.09402811973374611
445,z3_T13,sensitivity,0.08571428571428572
445,z3_T13,specificity,0.9783783783783784
445,z3_T13,precision,0.2
445,z3_T13,f2,0.0967741935483871
445,z3_T13,pr_auc,0.11647241331705911
445,z3_T13,roc_auc,0.5117117117117117
445,z3_T13,brier,
445,z3_T18,sensitivity,0.0
445,z3_T18,specificity,0.9401088929219601
445,z3_T18,precision,0.0
445,z3_T18,f2,0.0
445,z3_T18,pr_auc,0.07256850598754658
445,z3_T18,roc_auc,0.5174275210572852
445,z3_T18,brier,
445,z3_T21,sensitivity,0.0
445,z3_T21,specificity,0.9964788732394366
445,z3_T21,precision,0.0
445,z3_T21,f2,0.0
445,z3_T21,pr_auc,0.03977286817790407
445,z3_T21,roc_auc,0.4833546734955185
445,z3_T21,brier,
446,T13,sensitivity,0.68
446,T13,specificity,0.29462738301559793
446,T13,precision,0.04009433962264151
446,T13,f2,0.16221374045801526
446,T13,pr_auc,0.06595160518081128
446,T13,roc_auc,0.5105025996533795
446,T13,brier,0.04111479707697508
446,T18,sensitivity,0.8679245283018868
446,T18,specificity,0.5628415300546448
446,T18,precision,0.16083916083916083
446,T18,f2,0.46184738955823296
446,T18,pr_auc,0.3886817783125194
446,T18,roc_auc,0.8004089768704677
446,T18,brier,0.06801012592725958
446,T21,sensitivity,1.0
446,T21,specificity,0.3141891891891892
446,T21,precision,0.02403846153846154
446,T21,f2,0.10964912280701754
446,T21,pr_auc,0.016665140463568623
446,T21,roc_auc,0.427027027027027
446,T21,brier,0.016397045616365548
446,any,sensitivity,0.7272727272727273
446,any,specificity,0.4038095238095238
446,any,precision,0.15176151761517614
446,any,f2,0.413589364844904
446,any,pr_auc,0.42392027850706643
446,any,roc_auc,0.6895238095238095
446,any,brier,0.09694166261294898
446,z3_T13,sensitivity,0.04
446,z3_T13,specificity,0.9896013864818024
446,z3_T13,precision,0.14285714285714285
446,z3_T13,f2,0.04672897196261682
446,z3_T13,pr_auc,0.04385177007487002
446,z3_T13,roc_auc,0.4130329289428077
446,z3_T13,brier,
446,z3_T18,sensitivity,0.0
446,z3_T18,specificity,0.9435336976320583
446,z3_T18,precision,0.0
446,z3_T18,f2,0.0
446,z3_T18,pr_auc,0.11302707618187427
446,z3_T18,roc_auc,0.6081039282400247
446,z3_T18,brier,
446,z3_T21,sensitivity,0.0
446,z3_T21,specificity,0.9983108108108109
446,z3_T21,precision,0.0
446,z3_T21,f2,0.0
446,z3_T21,pr_auc,0.019581860918195294
446,z3_T21,roc_auc,0.3375
446,z3_T21,brier,
447,T13,sensitivity,0.9411764705882353
447,T13,specificity,0.33952702702702703
447,T13,precision,0.03931203931203931
447,T13,f2,0.16842105263157894
447,T13,pr_auc,0.23519498904079505
447,T13,roc_auc,0.8591017488076312
447,T13,brier,0.025072603338161144
447,T18,sensitivity,0.7924528301886793
447,T18,specificity,0.48381294964028776
447,T18,precision,0.1276595744680851
447,T18,f2,0.38817005545286504
447,T18,pr_auc,0.3949384591084263
447,T18,roc_auc,0.7385978010044795
447,T18,brier,0.06832564634920538
447,T21,sensitivity,1.0
447,T21,specificity,0.292358803986711
447,T21,precision,0.016166281755196306
447,T21,f2,0.07592190889370933
447,T21,pr_auc,0.04404642976071547
447,T21,roc_auc,0.6611295681063123
447,T21,brier,0.01142351973147574
447,any,sensitivity,0.859375
447,any,specificity,0.381651376146789
447,any,precision,0.14030612244897958
447,any,f2,0.4243827160493827
447,any,pr_auc,0.4571309547058154
447,any,roc_auc,0.7628153669724771
447,any,brier,0.08095792238945719
447,z3_T13,sensitivity,0.17647058823529413
447,z3_T13,specificity,0.9628378378378378
447,z3_T13,precision,0.12
447,z3_T13,f2,0.16129032258064516
447,z3_T13,pr_auc,0.07046706258828934
447,z3_T13,roc_auc,0.5692567567567568
447,z3_T13,brier,
447,z3_T18,sensitivity,0.0
447,z3_T18,specificity,0.9334532374100719
447,z3_T18,precision,0.0
447,z3_T18,f2,0.0
447,z3_T18,pr_auc,0.09777506990632441
447,z3_T18,roc_auc,0.5432333378580155
447,z3_T18,brier,
447,z3_T21,sensitivity,0.0
447,z3_T21,specificity,0.9950166112956811
447,z3_T21,precision,0.0
447,z3_T21,f2,0.0
447,z3_T21,pr_auc,0.05753583650383742
447,z3_T21,roc_auc,0.6907925961082106
447,z3_T21,brier,
448,T13,sensitivity,0.8846153846153846
448,T13,specificity,0.3123877917414722
448,T13,precision,0.05665024630541872
448,T13,f2,0.22549019607843138
448,T13,pr_auc,0.17054708861618786
448,T13,roc_auc,0.7806242231735949
448,T13,brier,0.040423848749033146
448,T18,sensitivity,0.8717948717948718
448,T18,specificity,0.48161764705882354
