重复,胜出方案,两组平均孕周,三组平均孕周,三组减两组_平均孕周,两组最低审计达标概率,三组最低审计达标概率,三组减两组_最低审计概率
662,参数AFT两组,15.04387372926697,14.999464954521116,-0.04440877474585392,0.8933451712909093,0.897307320915781,0.003962149624871736
663,树AFT三组,15.01658640984482,14.912787586944873,-0.10379882289994669,0.887054982439561,0.898680515032375,0.011625532592813959
664,参数AFT两组,15.342964151952899,15.310326377742088,-0.03263777421081038,0.8946526800887966,0.8957636251168716,0.001110945028074961
665,参数AFT两组,15.199036918138024,15.194221508828234,-0.004815409309790297,0.8933817218993556,0.896884465342567,0.0035027434432114424
666,参数AFT两组,14.945425361155682,14.960941680042788,0.015516318887106806,0.8923078001882545,0.8999049022312869,0.007597102043032433
667,树AFT三组,15.132691278758674,15.09737827715354,-0.035313001605134176,0.8856204787056161,0.9002990139540354,0.014678535248419333
668,参数AFT两组,15.02300695559121,15.056179775280881,0.03317281968967123,0.8924648409002299,0.8982716567611416,0.005806815860911696
669,参数AFT两组,15.01284109149276,15.025147137506673,0.012306046013913274,0.8914806367889325,0.8973856832272216,0.005905046438289041
670,树AFT三组,15.01284109149276,15.076511503477779,0.06367041198501866,0.8889901221613509,0.9004846590252427,0.011494536863891791
671,参数AFT两组,15.253076511503457,15.221508828250384,-0.03156768325307269,0.8940040826111103,0.900619051022622,0.006614968411511657
672,树AFT三组,15.245585874799339,15.258962011770981,0.013376136971642083,0.8872282070209152,0.8959420106493324,0.008713803628417227
673,参数AFT两组,15.350454788657014,15.42001070090956,0.06955591225254487,0.8921863808959257,0.8987096073480553,0.006523226452129549
674,参数AFT两组,15.070626003210258,15.088282504012824,0.0176565008025662,0.8926862225635113,0.8987785932819025,0.0060923707183911935
675,参数AFT两组,15.065810593900464,15.13215623327981,0.06634563937934601,0.8947949543592288,0.8997425987361723,0.004947644376943505
676,参数AFT两组,15.089352594970556,15.074371321562317,-0.014981273408238849,0.8934596964881721,0.8985427532321688,0.005083056743996672
677,参数AFT两组,15.526484751203832,15.457463884430158,-0.06902086677367336,0.8917875447835124,0.8997521897571483,0.007964644973635915
678,树AFT三组,15.291064740502923,15.25575173889779,-0.035313001605134176,0.888077882957489,0.8988378348611824,0.010759951903693388
679,树AFT三组,15.112894596040645,15.088282504012826,-0.024612092027819443,0.8873969483574069,0.8960936952908048,0.008696746933397947
680,参数AFT两组,15.289459604066327,15.248796147672538,-0.04066345639378888,0.8955741983686191,0.8997527622176014,0.004178563848982297
681,参数AFT两组,15.347244515783823,15.291064740502923,-0.056179775280899236,0.8912369710526479,0.8980720867443434,0.006835115691695481
682,参数AFT两组,15.18940609951844,15.108614232209721,-0.08079186730871868,0.8900716380889148,0.8997592741837289,0.009687636094814156
683,树AFT三组,15.270733012306026,15.156768325307631,-0.11396468699839524,0.8898492917433545,0.8988019808057425,0.008952689062387997
684,树AFT三组,14.98287854467628,15.025147137506671,0.04226859283039097,0.8895340869792855,0.8971415364554634,0.007607449476177863
685,参数AFT两组,15.213483146067395,15.19208132691277,-0.021401819154624135,0.8957595191949478,0.8963606185907154,0.0006010993957675792
686,树AFT三组,15.218833600856053,15.161583734617425,-0.057249866238628044,0.886900531717321,0.8987754924374701,0.011874960720149152
687,参数AFT两组,15.121990369181363,15.078651685393242,-0.04333868378812156,0.8928042374261768,0.8993899172561233,0.006585679829946511
688,参数AFT两组,15.423220973782751,15.356340288924537,-0.06688068485821397,0.8945866684437084,0.9005170916166229,0.0059304231729144785
689,树AFT三组,15.124665596575692,15.15944355270196,0.034777956126267995,0.8877275986265275,0.8975453219347153,0.009817723308187754
690,树AFT三组,15.208667736757606,15.232744783306563,0.024077046548956815,0.889562449100578,0.8960597389800542,0.006497289879476176
691,参数AFT两组,15.162118780096288,15.160513643659694,-0.001605136436593213,0.8911992908216048,0.8998180354419615,0.008618744620356722
692,参数AFT两组,15.166934189406081,15.162118780096293,-0.004815409309788521,0.8900709074612707,0.8979752606171867,0.007904353155915977
693,树AFT三组,15.026752273943268,15.019261637239147,-0.007490636704121201,0.8828135023947732,0.8958998685929287,0.013086366198155508
694,参数AFT两组,15.138041733547336,15.099518459069003,-0.038523274478333036,0.8933774995118816,0.9000218636798125,0.006644364167930905
695,参数AFT两组,15.017121455323686,15.01765650080255,0.0005350454788644043,0.8905818916644143,0.8981276062865543,0.007545714622140043
696,参数AFT两组,15.207062600321008,15.182985553772053,-0.02407704654895504,0.8928872095300868,0.89834149103301,0.005454281502923153
697,树AFT三组,15.242375601926145,15.182985553772053,-0.05939004815409277,0.8878591690377566,0.8988835100261711,0.011024340988414427
698,参数AFT两组,15.237560192616355,15.27180310326376,0.03424291064740537,0.8900231510018289,0.8981472909230883,0.008124139921259377
699,参数AFT两组,15.141787051899392,15.12092027822363,-0.020866773675761507,0.8901324574380588,0.8962767562637892,0.006144298825730421
700,参数AFT两组,15.174959871589069,15.192616372391637,0.017656500802567976,0.8912971589461188,0.8995603135330477,0.008263154586928834
701,树AFT三组,14.934189406099502,14.962546816479383,0.028357410379880932,0.8877965885314376,0.8958334884056092,0.008036899874171555
702,参数AFT两组,15.042268592830373,15.01658640984482,-0.02568218298555358,0.8932855309074408,0.8977713246635856,0.004485793756144774
703,参数AFT两组,15.078651685393242,15.157303370786499,0.07865168539325751,0.894106253670061,0.8996734252563949,0.005567171586333908
704,树AFT三组,15.23916532905295,15.224184055644711,-0.014981273408238849,0.8899272148034327,0.8986329697584087,0.008705754954975942
705,参数AFT两组,14.981273408239684,14.975922953451025,-0.005350454788658254,0.8965693587783973,0.8975382814377989,0.0009689226594016276
706,参数AFT两组,15.165329052969485,15.228999464954502,0.06367041198501688,0.892159491155525,0.8976383100292331,0.005478818873708158
707,参数AFT两组,15.046548956661296,14.937934724451562,-0.10861423220973343,0.8950691269886668,0.8959066877593006,0.000837560770633794
708,参数AFT两组,15.110219368646316,15.118245050829305,0.008025682182989158,0.8934037453682638,0.8967551661838528,0.0033514208155889236
709,参数AFT两组,14.953451043338669,14.958266452648457,0.004815409309788521,0.896099699050151,0.8973196715608563,0.0012199725107053805
710,树AFT三组,14.941144997324757,14.955591225254128,0.014446227929370892,0.8888098391417013,0.897569562165351,0.00875972302364969
711,树AFT三组,15.249331193151399,15.202782236490084,-0.04654895666131509,0.887354060886186,0.8962816510202348,0.008927590134048868
712,参数AFT两组,15.34189406099517,15.362225789192063,0.02033172819689355,0.8911546303377709,0.8994953960275369,0.00834076568976605
713,参数AFT两组,15.183520599250919,15.152487961476709,-0.03103263777421006,0.8911463257975152,0.8939871996828113,0.00284087388529608
714,参数AFT两组,15.165329052969485,15.219903691813787,0.05457463884430247,0.8948417086526093,0.9003162141540868,0.0054745055014775446
715,参数AFT两组,15.112894596040645,15.168004280363812,0.055109684323166874,0.8911276483071151,0.9006653071600615,0.00953765885294644
716,树AFT三组,15.226859283039037,15.240235420010682,0.013376136971645636,0.8884488207735091,0.8975148625707646,0.009066041797255564
717,树AFT三组,15.219903691813785,15.219903691813787,1.7763568394002505e-15,0.8851612897164604,0.8991417112421459,0.013980421525685571
718,树AFT三组,15.087747458533958,15.100588550026734,0.012841091492775902,0.8824171203950945,0.8929073778690777,0.010490257473983244
719,参数AFT两组,14.994649545211326,15.05296950240769,0.05831995719636396,0.8963072975588725,0.8994559315299628,0.003148633971090331
720,参数AFT两组,15.054574638844286,15.075441412520048,0.020866773675761507,0.896007285428892,0.8993881355565312,0.0033808501276392233
721,树AFT三组,15.097378277153542,15.161583734617425,0.06420545746388306,0.8889978172041517,0.8980924732116661,0.009094656007514357
722,树AFT三组,15.451578384162634,15.427501337613675,-0.02407704654895859,0.888634883483057,0.8994398294135082,0.010804945930451226
723,参数AFT两组,15.211342964151934,15.193686463349366,-0.017656500802567976,0.89206170724481,0.8981339286637705,0.006072221418960466
724,参数AFT两组,15.20064205457462,15.218298555377189,0.017656500802567976,0.8922139143836154,0.899668356738821,0.007454442355205537
725,参数AFT两组,15.148207597645783,15.107544141251989,-0.040663456393794206,0.8931374738260462,0.8994839351616959,0.006346461335649645
726,参数AFT两组,15.193686463349367,15.294810058854985,0.10112359550561756,0.8913014325607693,0.8999675140344964,0.00866608147372705
727,树AFT三组,15.222578919208116,15.280898876404477,0.058319957196360406,0.8850372411604038,0.8975383557210174,0.012501114560613535
728,参数AFT两组,15.019261637239147,15.023006955591207,0.003745318352059712,0.8922517429876923,0.89905790520775,0.006806162220057699
729,树AFT三组,14.936329588014962,14.884965222043858,-0.05136436597110361,0.8897541098054524,0.9010072685546906,0.011253158749238157
730,参数AFT两组,15.174959871589067,15.187265917602979,0.012306046013911498,0.8919439964449897,0.8982483362817711,0.00630433983678147
731,参数AFT两组,15.332798287854448,15.329588014981256,-0.003210272873191755,0.8949214342316252,0.8968131991832946,0.001891764951669428
732,参数AFT两组,15.136436597110736,15.115569823434976,-0.02086677367575973,0.8933308893701276,0.8979917667679826,0.004660877397855034
733,参数AFT两组,15.320492241840537,15.263777421080773,-0.05671482075976364,0.8911095435452469,0.9002498757586469,0.009140332213400049
734,参数AFT两组,15.072231139646853,15.008560727661836,-0.06367041198501688,0.8954758977781554,0.8998938764784912,0.0044179787003357784
735,参数AFT两组,15.03049759229533,15.020866773675746,-0.009630818619584147,0.8916789774662142,0.8970211430578889,0.0053421655916747746
736,参数AFT两组,15.390048154093076,15.38255751738896,-0.007490636704115872,0.8931708018224831,0.9000768781985503,0.006906076376067216
737,参数AFT两组,15.307116104868893,15.32905296950239,0.02193686463349742,0.8920174834793041,0.8998596287237162,0.007842145244412069
738,树AFT三组,15.093097913322616,15.024612092027805,-0.06848582129481073,0.8879902057086754,0.898047470844725,0.010057265136049653
739,树AFT三组,15.093097913322614,15.033707865168523,-0.05939004815409099,0.8878126317566383,0.8989970944333155,0.011184462676677276
740,参数AFT两组,15.266987693953965,15.189941144997308,-0.07704654895665719,0.8912366275604379,0.8955717423879865,0.0043351148275486695
741,参数AFT两组,14.959871589085054,15.031032637774192,0.07116104868913808,0.8926280700578982,0.8987830657592455,0.0061549957013472545
742,树AFT三组,14.928303905831976,14.823434991974302,-0.10486891385767372,0.8924691910637098,0.8983607345733312,0.0058915435096214
743,参数AFT两组,15.24826110219367,15.252541466024596,0.004280363830925893,0.8924631391680342,0.8999323704249028,0.0074692312568686026
744,参数AFT两组,15.199036918138024,15.207597645799877,0.008560727661853562,0.8902492280761585,0.8987904227952492,0.008541194719090761
745,树AFT三组,15.006955591225237,15.057249866238614,0.05029427501337658,0.8855129928673819,0.8963170677892789,0.010804074921896945
746,参数AFT两组,15.240235420010679,15.283574103798804,0.04333868378812511,0.8911805823764407,0.8951512066002482,0.003970624223807451
747,参数AFT两组,15.23916532905295,15.205457463884413,-0.03370786516853741,0.8926565893936833,0.8983658661096198,0.005709276715936462
748,参数AFT两组,15.350454788657018,15.357945425361137,0.007490636704119424,0.8922291347522813,0.8992257078769385,0.006996573124657179
749,树AFT三组,14.943285179240219,14.915462814339202,-0.027822364901016527,0.8897251053290264,0.8998254057361859,0.01010030040715948
750,参数AFT两组,15.07972177635097,15.004815409309774,-0.07490636704119602,0.8924060979223333,0.8988045046526552,0.006398406730321882
751,参数AFT两组,14.921348314606728,14.876939539860873,-0.044408774745855695,0.8935096804861676,0.895541021564865,0.0020313410786974018
752,参数AFT两组,15.137506688068468,15.165329052969486,0.027822364901018304,0.892016149829055,0.9006004736119263,0.008584323782871328
753,参数AFT两组,14.866773675762424,14.871589085072213,0.004815409309788521,0.8930985444890744,0.8997382255150185,0.006639681025944033
754,参数AFT两组,15.08774745853396,15.120385232744765,0.03263777421080505,0.891137270609515,0.8984905766773803,0.007353306067865328
755,参数AFT两组,15.07758159443551,15.052969502407686,-0.024612092027822996,0.8935205262906188,0.9005570574609296,0.007036531170310778
756,参数AFT两组,15.107544141251989,15.05617977528088,-0.05136436597110894,0.8934355970480102,0.8973124068485147,0.0038768098005044216
757,树AFT三组,15.291064740502923,15.222578919208116,-0.06848582129480718,0.8883680802008806,0.9003091717933953,0.011941091592514663
758,参数AFT两组,15.006955591225237,14.987693953986074,-0.019261637239162965,0.8969973303917004,0.900404823802709,0.003407493411008655
759,树AFT三组,15.354735152487944,15.30658105939003,-0.04815409309791363,0.8871375016117147,0.8959994871033566,0.008861985491641966
760,参数AFT两组,15.186730872124109,15.133226324237544,-0.05350454788656478,0.8937745364784913,0.8972702451960086,0.003495708717517365
761,参数AFT两组,15.18673087212411,15.215623327982861,0.028892455858750665,0.8905490875278018,0.8982853837299171,0.007736296202115245
762,树AFT三组,15.279293739967878,15.215623327982861,-0.06367041198501688,0.8877694783537695,0.8960759067145188,0.00830642836074924
763,参数AFT两组,15.253611556982325,15.194221508828234,-0.05939004815409099,0.8918101646483004,0.899322553697232,0.007512389048931589
764,参数AFT两组,15.268057784911699,15.239700374531818,-0.028357410379880932,0.8911974568033626,0.9000362131872923,0.008838756383929725
765,树AFT三组,15.342964151952899,15.370786516853912,0.027822364901012975,0.8857497261020357,0.8994117784951429,0.013662052393107138
766,树AFT三组,15.083467094703032,15.072231139646854,-0.01123595505617736,0.8896965082078745,0.8969095207610033,0.007213012553128784
767,参数AFT两组,15.159978598180826,15.131621187800947,-0.028357410379879155,0.8931844632803123,0.8990755631317988,0.005891099851486503
768,参数AFT两组,15.141787051899392,15.141787051899396,3.552713678800501e-15,0.8900379135875034,0.8983161476686806,0.008278234081177227
769,树AFT三组,15.369181380417315,15.408774745853384,0.03959336543606895,0.8877003866712094,0.8984755554889928,0.010775168817783398
770,参数AFT两组,15.04387372926697,15.081861958266437,0.037988228999466855,0.8952464219549956,0.89979603967459,0.00454961771959439
771,参数AFT两组,15.237560192616353,15.275548421615818,0.03798822899946508,0.8924100450796647,0.9008230243438498,0.00841297926418505
772,参数AFT两组,15.194221508828234,15.217228464419458,0.023006955591224454,0.8910582497829872,0.8980494430355422,0.006991193252555039
773,参数AFT两组,15.136436597110738,15.11235955056178,-0.024077046548956815,0.8943122880540423,0.8961657421751814,0.0018534541211391309
774,树AFT三组,15.25040128410913,15.317281968967341,0.06688068485821219,0.8892099579363623,0.8992979248841536,0.01008796694779135
775,参数AFT两组,15.14767255216692,15.147137506688054,-0.0005350454788661807,0.8962680479362405,0.8968276213751811,0.0005595734389406415
776,参数AFT两组,14.980738362760817,14.970572498662372,-0.010165864098444999,0.8905057880941063,0.8992769828292888,0.008771194735182508
777,参数AFT两组,15.2306046013911,15.186730872124112,-0.04387372926698774,0.8904793578805368,0.89835536761906,0.007876009738523204
778,树AFT三组,15.317281968967343,15.25307651150346,-0.06420545746388306,0.8864110606832403,0.8985298379592077,0.01211877727596744
779,参数AFT两组,14.990369181380402,14.935259497057233,-0.05510968432316865,0.893483977102885,0.8977150694877745,0.004231092384889501
780,参数AFT两组,15.322632423755998,15.271803103263759,-0.050829320492239205,0.8914833221453079,0.8992788831676529,0.007795561022345021
781,参数AFT两组,15.227929373996771,15.261102193686446,0.03317281968967478,0.8922636382332167,0.8988573410186543,0.006593702785437583
782,参数AFT两组,15.26056714820758,15.286784376671998,0.026217228464417985,0.8938760941523093,0.8966411347016502,0.0027650405493409025
783,参数AFT两组,15.250936329587997,15.322097378277135,0.07116104868913808,0.8927084761887386,0.8962111096532581,0.003502633464519511
784,树AFT三组,15.079721776350969,15.058855002675209,-0.02086677367575973,0.8879742535733145,0.8981454752073066,0.010171221633992089
785,参数AFT两组,15.155698234349902,15.181915462814322,0.026217228464419762,0.8950713002285619,0.9017120672750865,0.006640767046524609
786,参数AFT两组,15.533440342429087,15.536115569823414,0.002675227394327351,0.8902230877228693,0.8965107353695032,0.00628764764663392
787,参数AFT两组,15.255751738897787,15.258426966292118,0.0026752273943309035,0.8929228948260085,0.8968111456974588,0.003888250871450283
788,参数AFT两组,15.343499197431763,15.279828785446746,-0.06367041198501688,0.8917774301559082,0.8983384096666172,0.006560979510708997
789,树AFT三组,15.430176565008002,15.399678972712662,-0.030497592295340326,0.8878721848970488,0.9011729868153069,0.01330080191825811
790,参数AFT两组,15.29266987693952,15.25682182985552,-0.035848047084000356,0.8931462731534339,0.8997407323846395,0.006594459231205607
791,参数AFT两组,15.207597645799874,15.1760299625468,-0.03156768325307446,0.8912330525338485,0.8988287996735181,0.007595747139669595
792,参数AFT两组,15.320492241840535,15.29534510433385,-0.025147137506685624,0.8916559276542627,0.900616688147617,0.008960760493354258
793,参数AFT两组,15.297485286249314,15.250401284109133,-0.04708400214018127,0.8942226907963229,0.8944939374154065,0.00027124661908362047
794,参数AFT两组,15.193686463349367,15.138576779026199,-0.05510968432316865,0.8912419204537215,0.8996120086383619,0.008370088184640356
795,参数AFT两组,15.1744248261102,15.121455323702499,-0.05296950240770215,0.8922146468402196,0.8950324479061595,0.0028178010659399844
796,参数AFT两组,15.225254146602442,15.22685928303904,0.001605136436598542,0.8958413057798773,0.8993505426779542,0.0035092368980769173
797,参数AFT两组,15.369181380417315,15.289459604066327,-0.0797217763509881,0.890309164216898,0.8983575303900604,0.008048366173162402
798,参数AFT两组,15.148207597645783,15.194221508828234,0.046013911182450684,0.8915014926976612,0.899114818146225,0.007613325448563746
799,树AFT三组,15.252006420545728,15.21936864633492,-0.0326377742108086,0.8895390480881522,0.900321932954083,0.01078288486593082
800,树AFT三组,15.36757624398072,15.421615837346154,0.05403959336543451,0.8819717555908632,0.8952750661883643,0.013303310597501117
801,参数AFT两组,15.347244515783823,15.27661851257355,-0.0706260032102719,0.8923920433348944,0.8990693539905824,0.006677310655687996
802,树AFT三组,15.150882825040112,15.154093097913305,0.0032102728731935315,0.8894196851050732,0.8964577035719918,0.00703801846691865
803,参数AFT两组,15.264847512038504,15.300695559122506,0.03584804708400213,0.89013500657786,0.8988554178075635,0.008720411229703462
804,参数AFT两组,15.107544141251989,15.154093097913305,0.046548956661316865,0.8926333573125954,0.8994294005408323,0.006796043228236903
805,参数AFT两组,15.097913322632404,15.040128410914908,-0.057784911717496,0.8942251931882678,0.8960067079711613,0.0017815147828935674
806,树AFT三组,15.262707330123042,15.216158373461726,-0.046548956661316865,0.8796746949698022,0.8944657708244359,0.014791075854633684
807,参数AFT两组,14.920813269127859,14.971107544141235,0.05029427501337658,0.891969753933164,0.8994774547988437,0.007507700865679645
808,树AFT三组,14.993579454253593,14.97431781701443,-0.019261637239162965,0.8882890901138203,0.89967146864262,0.011382378528799753
809,参数AFT两组,14.86998394863562,14.895131086142305,0.025147137506685624,0.8942021306513982,0.8999531390462768,0.005751008394878632
810,参数AFT两组,15.124130551096826,15.140181915462797,0.01605136436597121,0.8935363951114085,0.9001519494668424,0.006615554355433928
811,参数AFT两组,15.23916532905295,15.203317281968948,-0.03584804708400213,0.8940834367222599,0.8995897308413174,0.005506294119057564
812,参数AFT两组,15.252006420545728,15.340823970037436,0.08881754949170784,0.8948317291987992,0.9006224895622479,0.0057907603634487215
813,树AFT三组,15.199036918138024,15.160513643659693,-0.03852327447833126,0.8884382030933844,0.8991189697209513,0.010680766627566896
814,参数AFT两组,15.354200107009078,15.34991974317815,-0.004280363830927669,0.8908324689651886,0.8998729827040485,0.009040513738859834
815,树AFT三组,15.239165329052948,15.164794007490618,-0.07437132156232984,0.8895770535587672,0.8987258659361772,0.009148812377410054
816,参数AFT两组,15.252541466024596,15.19582664526483,-0.056714820759765416,0.8927250748331929,0.9003301096294266,0.007605034796233756
817,参数AFT两组,14.95666131621186,14.978598180845356,0.021936864633495645,0.890296104488783,0.8990604870892936,0.0087643826005106
818,参数AFT两组,15.293739967897249,15.377207062600302,0.08346709470305314,0.8913171633710537,0.8992540215074097,0.007936858136356029
819,树AFT三组,15.314606741573014,15.27929373996788,-0.035313001605134176,0.8863829487088275,0.8999225367062871,0.013539587997459579
820,参数AFT两组,15.24451578384161,15.233279828785427,-0.01123595505618269,0.8995190730069936,0.8981905454612478,-0.0013285275457458612
821,树AFT三组,15.317281968967343,15.343499197431763,0.026217228464419762,0.8819332991314829,0.8960977321018004,0.014164432970317553
822,参数AFT两组,15.052969502407684,15.088282504012824,0.035313001605139505,0.8901177699543024,0.8990094484198926,0.008891678465590247
823,树AFT三组,15.05778491171748,15.082932049224166,0.025147137506685624,0.8896294090908603,0.8980984859707217,0.008469076879861426
824,参数AFT两组,15.108079186730857,15.120385232744765,0.012306046013907945,0.89646792729506,0.9005207382846869,0.004052810989626954
825,树AFT三组,15.109149277688585,15.139111824505067,0.02996254681648125,0.8887169812851536,0.8985111979200272,0.009794216634873565
826,树AFT三组,15.100588550026735,15.107544141251992,0.006955591225256796,0.8890231064878311,0.8982843262675874,0.009261219779756247
827,参数AFT两组,15.14981273408238,15.147137506688052,-0.002675227394327351,0.8919194212584173,0.9005614615386069,0.008642040280189667
828,树AFT三组,15.149277688603513,15.137506688068468,-0.011771000535045317,0.8876434426193778,0.8916106793031041,0.003967236683726338
829,参数AFT两组,15.2493311931514,15.179240235419993,-0.0700909577314075,0.8911592389187438,0.9001157799168089,0.008956540998065088
830,树AFT三组,15.23916532905295,15.26431246655964,0.025147137506689177,0.8847825240993329,0.8990755094810886,0.014292985381755718
831,参数AFT两组,15.096308186195808,15.081326912787569,-0.014981273408238849,0.8937485875436203,0.8986783672989219,0.004929779755301622
832,参数AFT两组,15.017121455323686,15.033172819689657,0.01605136436597121,0.8974579644498646,0.9000692619806344,0.0026112975307698294
833,参数AFT两组,15.110754414125182,15.125735687533423,0.014981273408240625,0.8915621061314237,0.8987937709503289,0.007231664818905137
834,参数AFT两组,15.149277688603513,15.14606741573032,-0.0032102728731935315,0.8915354492319425,0.897912610998387,0.006377161766444539
835,参数AFT两组,14.90850722311395,14.937399678972698,0.028892455858747113,0.8926969979657203,0.9001210119810712,0.007424014015350866
836,树AFT三组,15.124665596575692,15.209737827715335,0.0850722311396428,0.8884997781280002,0.8975467570186104,0.009046978890610236
837,参数AFT两组,15.213483146067396,15.147672552166917,-0.06581059390047983,0.8926608974216821,0.9001760005512062,0.007515103129524081
838,参数AFT两组,15.213483146067395,15.1744248261102,-0.03905831995719389,0.8907959980024389,0.8998452176917396,0.009049219689300725
839,参数AFT两组,15.16211878009629,15.130016051364349,-0.032102728731940644,0.8906195531790093,0.8988073955028117,0.00818784232380243
840,参数AFT两组,15.068485821294793,15.048689138576762,-0.019796682718030922,0.8916441024991228,0.899726790103896,0.008082687604773153
841,树AFT三组,14.852327447833048,14.88443017656499,0.03210272873194242,0.8887129571250032,0.8983055788464316,0.009592621721428385
842,树AFT三组,15.101123595505602,15.185660781166384,0.08453718566078194,0.8887501409422531,0.9004844701235294,0.01173432918127626
843,参数AFT两组,15.380417335473497,15.312466559657555,-0.06795077581594278,0.8961203733723215,0.894885957126687,-0.0012344162456345842
844,树AFT三组,15.119850187265897,15.019261637239149,-0.10058855002674782,0.8897918065739779,0.8957150669887345,0.005923260414756548
845,树AFT三组,15.211342964151934,15.225254146602445,0.013911182450511816,0.8858634554601168,0.8989161561495866,0.013052700689469843
846,参数AFT两组,15.282504012841072,15.330658105938985,0.04815409309791363,0.8957452703253,0.9003164834856149,0.004571213160314835
847,树AFT三组,15.213483146067396,15.164258962011756,-0.04922418405564066,0.8843178687692774,0.8919673717342497,0.0076495029649722435
848,树AFT三组,15.266987693953965,15.279828785446744,0.012841091492779455,0.8887764898762085,0.8986726096593228,0.009896119783114332
849,树AFT三组,14.948635634028875,15.00053504547885,0.05189941144997512,0.8882965203723586,0.8996160128737906,0.011319492501431938
850,参数AFT两组,15.239165329052948,15.219903691813785,-0.019261637239162965,0.892241484344881,0.8984826844482688,0.006241200103387801
851,树AFT三组,15.230604601391102,15.257891920813254,0.027287319422152123,0.889601071441187,0.8983364874681173,0.008735416026930287
852,树AFT三组,15.447833065810569,15.40609951845905,-0.04173354735151946,0.8873910687826646,0.900623727462721,0.013232658680056408
853,参数AFT两组,14.967897271268042,15.049224184055626,0.08132691278758486,0.8925011279697178,0.90006665519133,0.007565527221612189
854,参数AFT两组,14.780096308186181,14.816479400749047,0.03638309256286654,0.8942146173479512,0.899381550394971,0.005166933047019873
855,参数AFT两组,15.189406099518441,15.099518459069003,-0.08988764044943842,0.8917651155925286,0.8975010447112665,0.005735929118737881
856,参数AFT两组,15.378277153558033,15.348314606741553,-0.029962546816479474,0.8949105131019555,0.8987086503054306,0.003798137203475105
857,树AFT三组,15.097378277153542,15.176565008025666,0.07918673087212369,0.8890678010455648,0.8963069733188559,0.007239172273291072
858,树AFT三组,15.207597645799876,15.164258962011754,-0.04333868378812156,0.8886810103956707,0.8970794759321569,0.008398465536486155
859,参数AFT两组,15.208667736757604,15.255216693418923,0.04654895666131864,0.8947523135980862,0.8993098730700786,0.004557559471992434
860,参数AFT两组,15.096308186195808,15.068485821294793,-0.02782236490101475,0.8920992236154789,0.8986389547066119,0.006539731091133039
861,树AFT三组,15.032102728731925,14.994649545211328,-0.03745318352059712,0.8890718363400668,0.8977702871762814,0.008698450836214566
862,树AFT三组,15.125200642054557,15.144462279293723,0.019261637239166518,0.8876954397850569,0.8942178470317648,0.006522407246707829
863,参数AFT两组,15.20064205457462,15.201177100053487,0.0005350454788661807,0.8916816752368945,0.8968523808496423,0.005170705612747795
864,参数AFT两组,15.250936329587997,15.185125735687517,-0.06581059390047983,0.8946611913104187,0.8988514447775214,0.004190253467102778
865,树AFT三组,15.213483146067396,15.174424826110203,-0.03905831995719389,0.8871341653546417,0.8994502406647822,0.01231607531014045
866,参数AFT两组,15.365436062065259,15.339753879079707,-0.025682182985551805,0.8938441144090659,0.8979339238852162,0.004089809476150341
867,参数AFT两组,15.392188336008543,15.341894060995166,-0.05029427501337658,0.8943514313247085,0.899204159219072,0.004852727894363529
868,参数AFT两组,15.407704654895646,15.313001605136419,-0.09470304975922694,0.8937336438049469,0.8985216624147051,0.004788018609758193
869,参数AFT两组,15.199036918138024,15.180310326377723,-0.018726591760300337,0.8928519437819541,0.8984411580358682,0.005589214253914121
870,参数AFT两组,15.25040128410913,15.251471375066863,0.0010700909577341378,0.8907214018667324,0.8996203379305171,0.008898936063784668
871,参数AFT两组,15.10754414125199,15.063135366506133,-0.04440877474585747,0.8936005042808061,0.8965546672379922,0.0029541629571860906
872,参数AFT两组,15.537720706260007,15.437667201712129,-0.10005350454787809,0.894103858271075,0.9004826577511587,0.006378799480083686
873,参数AFT两组,15.006420545746371,15.086142322097361,0.07972177635098987,0.8928126195436882,0.8987753415202466,0.005962721976558449
874,树AFT三组,15.002140181915445,15.027287319422133,0.0251471375066874,0.8883383446240254,0.8977888256753598,0.009450481051334392
875,树AFT三组,15.226324237560172,15.221508828250384,-0.004815409309788521,0.8894963869414122,0.8972851003357505,0.007788713394338287
876,参数AFT两组,15.303370786516833,15.308186195826629,0.004815409309795626,0.8918887153971037,0.8982952016862553,0.006406486289151636
877,参数AFT两组,15.03049759229533,15.081326912787569,0.050829320492239205,0.8937249162164859,0.9005221589003451,0.006797242683859284
878,参数AFT两组,15.31621187800961,15.315676832530748,-0.000535045478862628,0.8901111565525313,0.8967587213961061,0.006647564843574871
879,参数AFT两组,15.173354735152468,15.191546281433904,0.018191546281435933,0.8954574827972039,0.8973023067306208,0.0018448239334168948
880,参数AFT两组,15.200642054574617,15.180310326377725,-0.020331728196891774,0.8950814558875057,0.89576773441203,0.0006862785245242975
881,参数AFT两组,15.179775280898857,15.15088282504011,-0.028892455858747113,0.8940729483084158,0.8972311153912459,0.003158167082830121
882,参数AFT两组,15.150882825040112,15.120385232744766,-0.030497592295345655,0.8915924358521963,0.8975445795253528,0.005952143673156551
883,参数AFT两组,15.145532370251452,15.090422685928285,-0.055109684323166874,0.8916890390323695,0.8966663728597586,0.004977333827389074
884,树AFT三组,15.227929373996771,15.153023006955573,-0.0749063670411978,0.8870096420939785,0.8983407186901613,0.01133107659618282
