重复,袋外人数,存在方案,胜出组数,胜出切点,胜出推荐孕周,胜出开发平均孕周,袋外平均检测孕周,袋外总体达标概率,袋外政策组最低均值,袋外政策组最低保守下限,袋外审计层最低均值,袋外审计层最低保守下限,袋外均值安全,袋外保守下限安全,袋外政策组人数,袋外审计层人数,袋外政策组均值,袋外政策组保守下限,袋外审计层均值,袋外审计层保守下限
485,94,True,2,35.432222,18|23,18.655430711610485,18.585106382978722,0.9551990321132632,0.9504844744290587,0.9395672580669042,0.9490780656364805,0.9401373854405378,True,True,83|11,23|25|19|27,0.955824|0.950484,0.952110|0.939567,0.960896|0.960181|0.950446|0.949078,0.956695|0.955020|0.942968|0.940137
486,102,True,2,35.647570,18|24,18.674157303370787,18.705882352941178,0.952348496260747,0.95067036971817,0.9462233801983329,0.949626651719943,0.9410076488338056,True,True,90|12,15|29|23|35,0.950670|0.964934,0.946223|0.958227,0.956148|0.955729|0.949627|0.949708,0.949025|0.949615|0.941135|0.941008
487,96,True,2,34.945411,18|23,18.655430711610485,18.989583333333332,0.9576001675682186,0.9564472270240946,0.9523644189338699,0.9500451221180268,0.9410117151559132,True,True,77|19,17|27|17|35,0.956447|0.962273,0.952364|0.953778,0.960833|0.961371|0.950045|0.956790,0.954458|0.956237|0.941012|0.949250
488,96,True,2,35.689748,18|24,18.696629213483146,18.625,0.9541364907799545,0.9531467295279492,0.9485697802182455,0.9473286881557735,0.9374754814755926,True,True,86|10,28|15|23|30,0.953147|0.962648,0.948570|0.954720,0.961180|0.956539|0.952874|0.947329,0.955503|0.949146|0.944822|0.937475
489,110,True,2,35.467684,18|23,18.655430711610485,18.681818181818183,0.9526401169773722,0.9524027458578656,0.944540829091257,0.9413020290910334,0.9311447069917793,True,True,95|15,26|27|30|27,0.952678|0.952403,0.948261|0.944541,0.961055|0.953320|0.954940|0.941302,0.956450|0.946156|0.947354|0.931145
490,105,True,2,36.044734,18|24,18.719101123595507,18.4,0.9516811886959454,0.9512996710008528,0.9440808927525685,0.9437207350513147,0.9304546525921663,True,True,98|7,31|25|29|20,0.951300|0.957022,0.947061|0.944081,0.960267|0.956565|0.943721|0.943810,0.955797|0.951330|0.935165|0.930455
491,90,True,2,35.698449,18|23,18.749063670411985,18.38888888888889,0.9536836971547333,0.9491369313340383,0.9367157840976652,0.943432971537674,0.9320211818843148,True,True,83|7,29|18|21|22,0.954067|0.949137,0.949864|0.936716,0.959605|0.959718|0.951073|0.943433,0.955253|0.953796|0.942665|0.932021
492,100,True,2,35.733752,18|24,18.741573033707866,18.48,0.9540375865331516,0.9537983408627303,0.946080969527442,0.9487588125503061,0.934032074216612,True,True,92|8,20|33|31|16,0.953798|0.956789,0.949338|0.946081,0.955993|0.957345|0.951980|0.948759,0.949318|0.951353|0.943718|0.934032
493,107,True,1,,19,19.0,19.0,0.9574663341515732,0.9574663341515732,0.9526614391401103,0.9140739075665181,0.9017028967406053,True,True,107,31|23|33|20,0.957466,0.952661,0.970513|0.972633|0.960939|0.914074,0.966056|0.968900|0.954296|0.901703
494,95,True,2,34.745373,18|23,18.674157303370787,19.0,0.957174900906604,0.955182915935139,0.9505276278983611,0.9549007344744526,0.9458465305356418,True,True,76|19,29|19|18|29,0.955183|0.965143,0.950528|0.958900,0.956965|0.961744|0.954901|0.955803,0.951605|0.955856|0.946084|0.945847
495,95,True,2,35.166811,18|23,18.59925093632959,18.94736842105263,0.9523980040759968,0.9509343599470256,0.9459845481683182,0.9456999500367391,0.936182787326977,True,True,77|18,22|25|19|29,0.950934|0.958659,0.945985|0.949636,0.956189|0.959980|0.945700|0.947375,0.949962|0.954719|0.936183|0.936495
496,97,True,1,,19,19.0,19.0,0.9587881224980436,0.9587881224980436,0.9546133809459845,0.9327791872359897,0.9192553702571596,True,True,97,32|30|17|18,0.958788,0.954613,0.964710|0.968565|0.957927|0.932779,0.959812|0.964835|0.948030|0.919255
497,106,True,1,,19,19.0,19.0,0.9578393619359219,0.9578393619359219,0.953305297377196,0.9392823299383525,0.9296793300926935,True,True,106,20|25|22|39,0.957839,0.953305,0.968619|0.970170|0.966924|0.939282,0.964134|0.964733|0.962527|0.929679
498,93,True,1,,19,19.0,19.0,0.9604702752195392,0.9604702752195392,0.9559078108797888,0.9371302393243216,0.9250495489683824,True,True,93,23|23|24|23,0.960470,0.955908,0.972680|0.970674|0.961358|0.937130,0.968822|0.965400|0.953634|0.925050
499,98,True,2,35.698449,18|23,18.56179775280899,18.510204081632654,0.9515750805407356,0.9496525174847763,0.9369926231203077,0.9385958121035362,0.928826205087683,True,True,88|10,26|17|26|29,0.951794|0.949653,0.947227|0.936993,0.960849|0.954218|0.955050|0.938596,0.956246|0.944154|0.947721|0.928826
500,99,True,2,36.063873,18|23,18.580524344569287,18.505050505050505,0.9509843604296275,0.9484154627309251,0.9381130204253274,0.9394266613232564,0.9301581094166549,True,True,89|10,20|31|25|23,0.951273|0.948415,0.947140|0.938113,0.958999|0.956732|0.948079|0.939427,0.953280|0.951110|0.939605|0.930158
501,102,True,2,35.344351,18|24,18.674157303370787,18.88235294117647,0.9548169207492322,0.9524054368524703,0.9479526109547783,0.9475817546846612,0.9408139190413048,True,True,87|15,28|17|29|28,0.952405|0.968804,0.947953|0.963037,0.959446|0.960363|0.947582|0.954315,0.953509|0.954317|0.940814|0.943793
502,91,True,2,35.817449,18|23,18.59925093632959,18.439560439560438,0.9478337584777978,0.9448071652120205,0.9328052205125296,0.9324961304895171,0.921585909420893,True,True,83|8,18|26|26|21,0.948125|0.944807,0.943648|0.932805,0.957579|0.953316|0.947993|0.932496,0.950788|0.946502|0.941160|0.921586
503,93,True,2,35.795244,18|23,18.56179775280899,18.591397849462364,0.952413348183193,0.9447295421136682,0.9346589731853504,0.9421534722687911,0.9330471657457677,True,True,82|11,19|18|26|30,0.953444|0.944730,0.948976|0.934659,0.964553|0.960769|0.949596|0.942153,0.959135|0.954058|0.942833|0.933047
504,104,True,2,33.912238,18|22,19.03370786516854,18.884615384615383,0.960147022674813,0.9596050701251102,0.9526420447459601,0.9509398837035908,0.9312392460731452,True,True,81|23,23|49|10|22,0.960301|0.959605,0.956716|0.952642,0.962900|0.961560|0.950940|0.958305,0.957024|0.957990|0.931239|0.951370
505,98,True,2,34.794155,18|23,18.674157303370787,18.76530612244898,0.9543173403779316,0.9531169535866213,0.9489218759581401,0.944962825980934,0.9343038741983142,True,True,83|15,32|28|13|25,0.953117|0.960959,0.948922|0.954825,0.959691|0.954711|0.944963|0.951863,0.955222|0.949011|0.934304|0.941723
506,98,True,2,35.676651,18|24,18.719101123595507,18.551020408163264,0.9576374977107317,0.957214398052702,0.9530982380620295,0.9525397414571367,0.9456563822390542,True,True,89|9,21|22|35|20,0.957214|0.961821,0.953271|0.953098,0.963048|0.962049|0.952540|0.956025,0.957465|0.955943|0.945983|0.945656
507,94,True,2,35.773445,18|23,18.580524344569287,18.47872340425532,0.9501467454556162,0.9437777908953537,0.930704971125807,0.9288086878506185,0.9174641975409888,True,True,85|9,21|31|22|20,0.950821|0.943778,0.946274|0.930705,0.958728|0.957539|0.950938|0.928809,0.952699|0.952186|0.942015|0.917464
508,92,True,2,29.759224,17|19,18.632958801498127,18.630434782608695,0.9531966292279688,0.9420045590376072,0.935375305515865,0.9251851373760811,0.9099475972486811,True,True,17|75,25|24|25|18,0.942005|0.955733,0.935375|0.949927,0.952818|0.971605|0.956072|0.925185,0.945825|0.967586|0.948321|0.909948
509,100,True,2,35.647570,18|23,18.59925093632959,18.55,0.9522532107624813,0.9487470001096541,0.9382836786630767,0.9422389210438722,0.9332595964274542,True,True,89|11,22|31|22|25,0.952687|0.948747,0.948638|0.938284,0.959078|0.960135|0.945701|0.942239,0.953640|0.955656|0.936073|0.933260
510,85,True,2,35.116515,18|23,18.580524344569287,18.941176470588236,0.9530159334136052,0.9526254157375087,0.9448551274584139,0.9440269891742432,0.9346109497947772,True,True,69|16,26|19|11|29,0.952625|0.954700,0.947945|0.944855,0.961968|0.958029|0.946897|0.944027,0.957003|0.952478|0.935916|0.934611
511,93,True,2,36.044734,18|24,18.741573033707866,18.387096774193548,0.9528545050613931,0.952481995202764,0.9440939596095231,0.9417893022724579,0.9298067970538796,True,True,87|6,25|16|32|20,0.952482|0.958256,0.948118|0.944094,0.964826|0.961438|0.946126|0.941789,0.960655|0.954409|0.939118|0.929807
512,89,True,2,31.751181,17|20,18.53932584269663,18.382022471910112,0.9512239578643725,0.9429804704006015,0.9376579927672519,0.9420974120521456,0.9258748285001954,True,True,48|41,24|27|25|13,0.942980|0.960875,0.937658|0.953632,0.942097|0.947472|0.967642|0.944292,0.933382|0.940945|0.962167|0.925875
513,97,True,2,34.505326,18|22,18.59925093632959,18.824742268041238,0.9548048273214569,0.9511839622398469,0.9428295246924584,0.9447965614684207,0.9343435609482046,True,True,77|20,27|23|14|33,0.955745|0.951184,0.951495|0.942830,0.958543|0.960512|0.944797|0.952015,0.952956|0.954445|0.934344|0.944158
514,95,True,1,,19,19.0,19.0,0.9576981395045876,0.9576981395045876,0.9532612195900069,0.9313370820886163,0.9181222250195852,True,True,95,21|38|16|20,0.957698,0.953261,0.968323|0.965015|0.959326|0.931337,0.963051|0.960258|0.951084|0.918122
515,95,True,2,35.489377,18|23,18.692883895131086,18.526315789473685,0.9538759816538817,0.9533531637871648,0.9479928348473116,0.9427883632055039,0.9324610687306903,True,True,85|10,26|31|20|18,0.953353|0.958320,0.949148|0.947993,0.960747|0.956934|0.942788|0.951003,0.955292|0.951437|0.932461|0.939964
516,98,True,2,35.875684,18|24,18.696629213483146,18.428571428571427,0.9542751072742364,0.9535051758927883,0.9491271882078923,0.9448825925647133,0.9286725920130358,True,True,91|7,38|24|21|15,0.953505|0.964284,0.949127|0.956148,0.956815|0.962628|0.946842|0.944883,0.951732|0.957431|0.936669|0.928673
517,100,True,2,35.733752,18|23,18.59925093632959,18.4,0.9505313847918019,0.9430824213566349,0.9287551781810882,0.9335583058000038,0.9235016754805447,True,True,92|8,23|25|29|23,0.951179|0.943082,0.947034|0.928755,0.962705|0.954406|0.950997|0.933558,0.957927|0.946971|0.944661|0.923502
518,95,True,2,35.330226,18|23,18.674157303370787,18.63157894736842,0.9550610744109521,0.9549490740224325,0.9480434413171024,0.9447291089432314,0.9353508516075445,True,True,83|12,20|26|23|26,0.954949|0.955836,0.950614|0.948043,0.962053|0.961903|0.952927|0.944729,0.957218|0.956128|0.944674|0.935351
519,93,True,2,35.733752,18|23,18.56179775280899,18.376344086021504,0.9491629028906411,0.9422886565504764,0.9300796893547761,0.9367519725445602,0.9257074278847057,True,True,86|7,16|16|35|26,0.949722|0.942289,0.945012|0.930080,0.957347|0.956157|0.951444|0.936752,0.950435|0.947235|0.945417|0.925707
520,93,True,2,35.365688,18|23,18.56179775280899,18.752688172043012,0.9554144959211003,0.9549618813180794,0.9475614972319414,0.9492631000002785,0.9401382760519658,True,True,79|14,22|20|23|28,0.954962|0.957969,0.950908|0.947561,0.957962|0.962874|0.953979|0.949263,0.951112|0.959037|0.946997|0.940138
521,94,True,2,35.344351,18|23,18.617977528089888,18.638297872340427,0.9567528856808308,0.9566569919081898,0.9472693687216692,0.9486649986074077,0.9388628522948101,True,True,82|12,26|22|16|30,0.956657|0.957408,0.952028|0.947269,0.965752|0.958530|0.954852|0.948665,0.961286|0.951903|0.944105|0.938863
522,99,True,2,34.793486,18|24,18.674157303370787,19.21212121212121,0.955201041939925,0.9510449844937063,0.9465343203217145,0.9506378418591064,0.9417087382716608,True,True,79|20,18|19|25|37,0.951045|0.971617,0.946534|0.966708,0.957186|0.950638|0.950778|0.959567,0.952065|0.941709|0.944062|0.951534
523,97,True,1,,19,19.0,19.0,0.9586042635338676,0.9586042635338676,0.9543566994889244,0.9228455657371896,0.9097456233100074,True,True,97,33|23|24|17,0.958604,0.954357,0.967246|0.968687|0.962388|0.922846,0.962555|0.964371|0.957019|0.909746
524,100,True,2,36.431640,18|24,18.674157303370787,18.24,0.9490633074843813,0.946983125269584,0.9274303002671211,0.9316774201969622,0.9198067642177493,True,True,96|4,29|24|23|24,0.949150|0.946983,0.944577|0.927430,0.954039|0.961343|0.948118|0.931677,0.948393|0.956071|0.938693|0.919807
525,97,True,2,36.044734,18|24,18.719101123595507,18.371134020618555,0.9516573946310242,0.9515100562486026,0.9381628480659104,0.934978827583342,0.9235277894827305,True,True,91|6,24|32|18|23,0.951510|0.953892,0.947293|0.938163,0.959664|0.956425|0.953818|0.934979,0.953711|0.951420|0.945996|0.923528
526,112,True,2,35.258594,18|23,18.674157303370787,18.714285714285715,0.9558063770918926,0.9555681044560885,0.9488547760996682,0.9518781586847957,0.9422941453811463,True,True,96|16,39|29|22|22,0.955568|0.957236,0.951727|0.948855,0.956631|0.960475|0.951878|0.952118,0.951323|0.955405|0.942483|0.942294
527,106,True,2,35.489377,18|23,18.56179775280899,18.61320754716981,0.9541352952318596,0.954014202936811,0.9450721647496801,0.9410434565755521,0.929085825196834,True,True,93|13,30|27|26|23,0.954014|0.955002,0.949807|0.945072,0.960735|0.959281|0.952758|0.941043,0.955801|0.953782|0.945331|0.929086
528,101,True,1,,19,19.0,19.0,0.9573659829651328,0.9573659829651328,0.9525853829340858,0.9313310680711967,0.9136060603199411,True,True,101,23|30|29|19,0.957366,0.952585,0.968185|0.963677|0.959314|0.931331,0.963232|0.957985|0.952553|0.913606
529,97,True,1,,19,19.0,19.0,0.9601835951859158,0.9601835951859158,0.9555743293456828,0.9316858585376881,0.9190015760950163,True,True,97,29|26|19|23,0.960184,0.955574,0.971465|0.971999|0.961293|0.931686,0.966811|0.968381|0.953663|0.919002
530,97,True,2,35.078934,18|23,18.636704119850187,18.77319587628866,0.952464709574053,0.9509791430057813,0.9459567239128989,0.9452138141707844,0.9338927469820422,True,True,82|15,20|19|31|27,0.950979|0.960586,0.945957|0.951247,0.960764|0.957010|0.950640|0.945214,0.954144|0.949224|0.943108|0.933893
531,101,True,2,34.746042,18|23,18.617977528089888,18.99009900990099,0.9543565452602992,0.9530568609240135,0.9488067372064425,0.9482806982497377,0.9359499796091098,True,True,81|20,22|12|28|39,0.953057|0.959620,0.948807|0.952455,0.958757|0.948281|0.953649|0.954252,0.952487|0.935950|0.947760|0.947302
532,100,True,2,35.647570,18|23,18.636704119850187,18.55,0.9513926801163337,0.9493890201869442,0.9407334364816102,0.9460290848633007,0.9341251010525082,True,True,89|11,33|20|28|19,0.951640|0.949389,0.947118|0.940733,0.955270|0.956624|0.946726|0.946029,0.949503|0.949166|0.937975|0.934125
533,95,True,1,,19,19.0,19.0,0.9589470994121596,0.9589470994121596,0.954219470036996,0.9319184613320693,0.92087315734589,True,True,95,23|21|23|28,0.958947,0.954219,0.971355|0.973471|0.966183|0.931918,0.966787|0.969598|0.961667|0.920873
534,108,True,2,35.467684,18|23,18.56179775280899,18.694444444444443,0.9536271566034571,0.9513388775644697,0.9440107831227577,0.9444716377395844,0.9344842421582337,True,True,93|15,19|36|24|29,0.953996|0.951339,0.949550|0.944011,0.965615|0.959972|0.944472|0.945474,0.960182|0.954276|0.934484|0.937419
535,105,True,2,34.178550,18|22,19.123595505617978,18.761904761904763,0.9562542677213157,0.955859232872393,0.9460456592960739,0.9488125224935546,0.9389560489198775,True,True,85|20,28|25|36|16,0.956347|0.955859,0.952520|0.946046,0.956764|0.965324|0.952867|0.948813,0.950341|0.961062|0.945593|0.938956
536,99,True,1,,19,19.0,19.0,0.9559829975433474,0.9559829975433474,0.9513074900960122,0.938228385574062,0.9288879831356984,True,True,99,15|24|23|37,0.955983,0.951307,0.972308|0.968236|0.961112|0.938228,0.967759|0.962828|0.954575|0.928888
537,98,True,2,36.157500,18|24,18.719101123595507,18.367346938775512,0.9506902415664371,0.9501360105649421,0.945700263097158,0.9334443996814061,0.9207464175760979,True,True,92|6,28|28|22|20,0.950136|0.959188,0.945700|0.947151,0.959009|0.959554|0.944499|0.933444,0.953792|0.955069|0.934774|0.920746
538,90,True,1,,19,19.0,19.0,0.96086536868094,0.96086536868094,0.9566265212064967,0.946018977629815,0.9355807083824603,True,True,90,19|19|24|28,0.960865,0.956627,0.966896|0.973546|0.963373|0.946019,0.960768|0.967992|0.958927|0.935581
539,105,True,2,34.486110,18|23,18.655430711610485,19.095238095238095,0.9569625605085282,0.9554544677683268,0.9518449119425215,0.9533888404929514,0.945789430728915,True,True,82|23,19|32|27|27,0.955454|0.962339,0.951845|0.954732,0.958237|0.957061|0.953389|0.959523,0.953383|0.951597|0.945789|0.952126
540,91,True,2,34.848567,18|22,18.53932584269663,18.703296703296704,0.9525870673061992,0.942326249792073,0.9329838875180289,0.9442225156491536,0.93539239753842,True,True,75|16,20|27|21|23,0.954776|0.942326,0.950704|0.932984,0.959679|0.958231|0.947738|0.944223,0.954760|0.951468|0.939716|0.935392
541,97,True,2,35.711953,18|24,18.719101123595507,18.556701030927837,0.9544874612790772,0.9537825352366469,0.9491686184407558,0.9407497259163101,0.9295363132809115,True,True,88|9,32|24|16|25,0.953783|0.961380,0.949169|0.952855,0.964663|0.960899|0.945983|0.940750,0.960708|0.955686|0.933736|0.929536
542,97,True,2,35.591373,18|24,18.719101123595507,18.8659793814433,0.9542895391778464,0.952366649644938,0.9483762021777764,0.9481957837636433,0.9410652579689006,True,True,83|14,23|21|26|27,0.952367|0.965690,0.948376|0.961500,0.959546|0.960340|0.948196|0.950974,0.955437|0.953949|0.941065|0.942420
543,94,True,2,35.676651,18|23,18.617977528089888,18.53191489361702,0.952669824422925,0.9488544395738148,0.9376603697902594,0.9424569100909873,0.9333132109610643,True,True,84|10,29|14|25|26,0.953124|0.948854,0.948977|0.937660,0.959017|0.962625|0.950353|0.942457,0.953193|0.956513|0.943483|0.933313
544,87,True,1,,19,19.0,19.0,0.9542175370144126,0.9542175370144126,0.9484498873830691,0.9124010375750831,0.8997276040622384,True,False,87,21|26|18|22,0.954218,0.948450,0.972110|0.970531|0.960888|0.912401,0.967744|0.966637|0.954211|0.899728
545,100,True,2,35.969310,18|24,18.674157303370787,18.54,0.9534636101951489,0.9531837674327694,0.9460531272754924,0.9421107424440279,0.9311191890756649,True,True,91|9,33|20|23|24,0.953184|0.956293,0.948992|0.946053,0.959090|0.958793|0.952603|0.942111,0.953174|0.952238|0.946492|0.931119
546,98,True,2,35.453559,18|23,18.636704119850187,18.56122448979592,0.9532317492974239,0.950924426756348,0.9430525454662854,0.9478219288983064,0.9386393924605819,True,True,87|11,24|20|27|27,0.953523|0.950924,0.949286|0.943053,0.956654|0.955980|0.953564|0.947822,0.950741|0.947338|0.946903|0.938639
547,100,True,1,,19,19.0,19.0,0.9576556424713085,0.9576556424713085,0.9529163055553526,0.9235997377898203,0.9094724520542793,True,True,100,22|27|31|20,0.957656,0.952916,0.970895|0.972036|0.957707|0.923600,0.966860|0.968743|0.950901|0.909472
548,96,True,2,35.647570,18|23,18.749063670411985,18.3125,0.9536225644529394,0.9415392874440522,0.9251570890008384,0.9318681524627163,0.9192643424664243,True,True,90|6,22|31|29|14,0.954428|0.941539,0.950522|0.925157,0.962945|0.954696|0.955905|0.931868,0.957526|0.948673|0.949530|0.919264
549,114,True,2,35.689748,18|24,18.719101123595507,18.57894736842105,0.9531905330586019,0.952245470572053,0.9483247341578716,0.9447364178367315,0.9335409012785115,True,True,103|11,26|33|34|21,0.952245|0.962040,0.948325|0.955187,0.961715|0.956399|0.948779|0.944736,0.956234|0.951174|0.941692|0.933541
550,97,True,2,35.365688,18|23,18.655430711610485,18.567010309278352,0.9490271448811564,0.9480420326108819,0.9432524898500397,0.9390371165383945,0.9258997077455758,True,True,86|11,18|27|31|21,0.948042|0.956729,0.943252|0.944673,0.955002|0.955625|0.946579|0.939037,0.948487|0.948810|0.938785|0.925900
551,101,True,2,35.078934,18|23,18.56179775280899,18.742574257425744,0.954276873539709,0.9534584836728545,0.9483784328310016,0.9491107378917131,0.9387457961771982,True,True,86|15,23|22|26|30,0.953458|0.958969,0.948842|0.948378,0.962175|0.957281|0.950709|0.949111,0.956144|0.950919|0.942639|0.938746
552,99,True,2,36.113195,18|24,18.696629213483146,18.303030303030305,0.9495689886709398,0.9488945578388163,0.9441582911141913,0.93758333780155,0.9226532210579225,True,True,94|5,35|22|23|19,0.948895|0.962248,0.944158|0.949119,0.955800|0.952767|0.946928|0.937583,0.950050|0.945862|0.936779|0.922653
553,110,True,2,35.986499,18|24,18.696629213483146,18.436363636363637,0.9527193625946344,0.9525121557648376,0.9404814460588582,0.9449619892437003,0.9329541952702005,True,True,102|8,24|37|28|21,0.952736|0.952512,0.948750|0.940481,0.958755|0.955282|0.949977|0.944962,0.953670|0.949241|0.942585|0.932954
554,95,True,2,35.365688,18|24,18.9438202247191,18.442105263157895,0.9548260291395285,0.9538255108576998,0.9494881815720962,0.9469095652342598,0.9363953311753634,True,True,88|7,30|20|17|28,0.953826|0.967404,0.949488|0.956690,0.958572|0.964397|0.949995|0.946910,0.952558|0.959383|0.942427|0.936395
555,103,True,2,34.544577,18|22,18.644194756554306,18.737864077669904,0.9556198360524218,0.9480620843831574,0.9380213337760754,0.9482767562921058,0.9401628333574753,True,True,84|19,23|25|25|30,0.957329|0.948062,0.953846|0.938021,0.961938|0.961164|0.953075|0.948277,0.955536|0.956043|0.947365|0.940163
